host,port,protocol,latency_version,latency_banner,latency_ping,latency_history,supports_p2pkh,supports_p2wpkh,supports_p2tr,error_version,error_banner,error_ping,error_history,response_hash_version,response_hash_banner,response_hash_ping,response_hash_history
134.199.136.239,50001,tcp,194.63706016540527,195.7681179046631,195.47200202941895,196.52891159057617,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
49.12.35.19,50001,tcp,226.29404067993164,229.13193702697754,229.66504096984863,232.49197006225586,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
188.214.30.78,50001,tcp,251.65271759033203,251.09338760375977,251.60717964172363,251.06215476989746,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
137.184.244.174,50001,tcp,192.5361156463623,192.4891471862793,194.43893432617188,196.044921875,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
84.234.98.29,50001,tcp,255.5100917816162,262.1619701385498,252.63690948486328,254.18806076049805,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.39.9.100,50001,tcp,206.5880298614502,206.1612606048584,203.72772216796875,205.25407791137695,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.64.177.133,50001,tcp,300.24194717407227,303.267240524292,301.76591873168945,303.2100200653076,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
84.234.98.29,50001,tcp,253.35288047790527,255.08880615234375,251.1281967163086,256.06584548950195,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.194.147.142,50001,tcp,300.900936126709,309.27228927612305,299.7100353240967,303.18188667297363,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.128.68.204,50001,tcp,355.78393936157227,355.8640480041504,354.57301139831543,355.0152778625488,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.244.75.18,50001,tcp,315.4587745666504,314.7242069244385,314.90588188171387,313.1120204925537,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
188.214.30.78,50001,tcp,251.70397758483887,252.00700759887695,250.28276443481445,249.6800422668457,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
35.189.13.187,50001,tcp,310.6248378753662,314.1307830810547,321.72203063964844,319.2288875579834,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
194.233.69.180,50001,tcp,348.4179973602295,2457.656145095825,349.5781421661377,351.85790061950684,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.101.39.54,50001,tcp,347.16796875,357.58018493652344,355.6361198425293,353.2061576843262,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
164.90.247.216,50001,tcp,204.85711097717285,206.59422874450684,203.35102081298828,207.56101608276367,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.138.250.15,50001,tcp,136.63697242736816,137.0689868927002,137.4518871307373,136.5671157836914,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
96.237.231.17,50002,ssl,153.7332534790039,154.18696403503418,151.40509605407715,226.3481616973877,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,12a47445feef11310f9d612f38d07ae06178e6dcaeea4d18e34517b2033168cd,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.32.48.56,50001,tcp,219.86889839172363,219.0992832183838,220.9162712097168,218.31798553466797,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.94.210.245,50001,tcp,175.7678985595703,176.2828826904297,175.80294609069824,176.18799209594727,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.225.75.62,50001,tcp,153.84411811828613,157.61709213256836,162.85991668701172,155.472993850708,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
3.83.58.39,50002,ssl,132.9648494720459,134.3369483947754,132.16519355773926,196.6111660003662,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,be23d2a5507ef3d56035315d1883a9baf6c94279d7a1c814b37eefa31ef1f886,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.101.170.221,50001,tcp,348.4480381011963,346.85206413269043,433.52603912353516,354.9990653991699,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
151.241.227.111,50001,tcp,235.1369857788086,233.30283164978027,233.74390602111816,234.31396484375,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.18.66.115,50001,tcp,294.85297203063965,290.33875465393066,303.35402488708496,296.34618759155273,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.171.34.8,50001,tcp,156.1119556427002,155.82799911499023,162.7480983734131,158.97893905639648,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.50.93.134,50001,tcp,363.9640808105469,357.5270175933838,350.39424896240234,356.7962646484375,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.128.81.215,50001,tcp,352.59413719177246,352.63514518737793,362.92004585266113,349.1370677947998,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
65.109.168.25,50002,ssl,240.9980297088623,243.40271949768066,238.3577823638916,242.54512786865234,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
148.251.87.112,50002,ssl,224.93410110473633,231.6877841949463,,226.7920970916748,True,True,True,ok,ok,[SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706),ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
159.69.189.9,50002,ssl,504.7891139984131,232.01274871826172,225.79503059387207,228.74093055725098,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
212.227.150.147,50001,tcp,235.59117317199707,235.11505126953125,233.83092880249023,271.4061737060547,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,7845963cca561fcb6ed089e25c51488905b9529e40d45bfcaca2009c8e3660ae,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
134.199.142.123,50001,tcp,197.0686912536621,194.67496871948242,193.6171054840088,192.8577423095703,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
203.132.94.196,50001,tcp,354.3868064880371,353.381872177124,354.31504249572754,357.46026039123535,True,True,True,ok,ok,ok,ok,f7b2552df8e6e067391e706a3181a72c1455deb88e1d4cedefded56c83f4fbcd,6b208b1a648eb2465b9bfdb02b003d85b4b7cc1c8624a545b29b4a38636e74fb,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.18.69.244,50001,tcp,297.7638244628906,294.0201759338379,302.7379512786865,294.30699348449707,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.118.1.54,50001,tcp,227.5540828704834,230.2100658416748,230.2100658416748,228.20711135864258,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
72.203.18.192,50001,tcp,203.34815979003906,200.61016082763672,205.26599884033203,200.29067993164062,True,True,True,ok,ok,ok,ok,f7b2552df8e6e067391e706a3181a72c1455deb88e1d4cedefded56c83f4fbcd,a117f8666641b29addd6caf96fd9271c2cbb430df26476cf39af3c4622a1ae5d,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
104.198.149.61,50001,tcp,154.31499481201172,154.72102165222168,157.08494186401367,212.01777458190918,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
143.198.108.195,50001,tcp,196.55704498291016,195.11699676513672,191.7581558227539,195.53518295288086,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
35.153.173.144,50001,tcp,138.5350227355957,134.6731185913086,133.82506370544434,140.5019760131836,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
5.9.80.2,50001,tcp,227.63705253601074,223.0851650238037,224.46012496948242,261.0669136047363,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.175.239.109,50001,tcp,208.8298797607422,210.33811569213867,209.55491065979004,209.78307723999023,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
3.98.183.7,50001,tcp,155.61604499816895,151.72410011291504,150.25997161865234,173.14624786376953,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
52.1.56.181,50002,ssl,133.85486602783203,166.51391983032227,132.3683261871338,132.92908668518066,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
129.212.164.62,50001,tcp,191.74814224243164,193.85695457458496,192.70920753479004,193.24374198913574,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
23.176.184.72,50002,ssl,233.2010269165039,232.43284225463867,230.4060459136963,248.73900413513184,True,True,True,ok,ok,ok,ok,2a1635a1dcff5a33b617160458bc582777ccb61be15e7348c9c1f5e6db02a6ff,82d14cb013e62c9a0e2f6cb815f91c06bf01264864513b11b740476af22cecc4,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
116.202.30.237,50002,ssl,230.1161289215088,235.6259822845459,239.72725868225098,234.09008979797363,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.238.228.147,50001,tcp,155.20000457763672,156.15606307983398,154.96397018432617,154.88409996032715,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.133.127.109,50001,tcp,158.48875045776367,154.5560359954834,156.47315979003906,156.67414665222168,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
38.102.86.40,50001,tcp,139.76407051086426,139.07480239868164,138.8108730316162,139.76621627807617,True,True,True,ok,ok,ok,ok,f6471fa14387392e47cd2d3bf1cf7c6ab0d994ba6ec1f677ea7d4d9dd63d2507,1d54d6d628f36dd964b1d9e85d5c0662b146869820137680b615e7bc06e62833,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.87.220.132,50001,tcp,313.2319450378418,312.0729923248291,314.00299072265625,313.7688636779785,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
137.184.244.174,50001,tcp,192.98791885375977,193.12477111816406,196.90799713134766,204.53691482543945,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
15.184.160.64,50002,ssl,306.20694160461426,310.2109432220459,319.3540573120117,305.1869869232178,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
91.107.207.117,50002,ssl,230.72314262390137,233.50787162780762,239.89105224609375,233.6599826812744,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
209.38.172.84,50001,tcp,190.30189514160156,203.89175415039062,195.4188346862793,194.03314590454102,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.244.89.238,50001,tcp,309.643030166626,310.380220413208,311.7659091949463,318.8610076904297,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.40.149.244,50001,tcp,311.14768981933594,319.49472427368164,311.83910369873047,314.55111503601074,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
164.92.148.39,50001,tcp,230.13591766357422,234.06100273132324,240.5712604522705,228.4531593322754,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.173.233.138,50001,tcp,153.5508632659912,152.9529094696045,155.71999549865723,154.15120124816895,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.121.73.82,50001,tcp,156.63504600524902,156.76522254943848,154.66618537902832,153.81813049316406,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.96.220.189,50001,tcp,330.6288719177246,320.24407386779785,396.2209224700928,324.21398162841797,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.83.18.93,50002,ssl,217.53311157226562,207.12685585021973,207.82208442687988,209.30886268615723,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.88.214.4,50001,tcp,233.61515998840332,232.53917694091797,234.12084579467773,234.11297798156738,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.221.221.16,50001,tcp,305.67312240600586,301.58185958862305,300.62007904052734,307.12103843688965,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
168.119.33.233,50001,tcp,230.20482063293457,237.9157543182373,222.00298309326172,233.45208168029785,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
198.244.201.86,50001,tcp,211.99584007263184,223.311185836792,224.14302825927734,216.048002243042,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.197.22.214,50001,tcp,186.2950325012207,186.4011287689209,187.89291381835938,188.13109397888184,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.116.254.239,50001,tcp,230.29303550720215,225.77381134033203,226.49788856506348,228.2721996307373,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
93.57.81.163,50002,ssl,229.94709014892578,231.7640781402588,229.71773147583008,253.50594520568848,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
168.119.136.176,50001,tcp,225.0969409942627,224.05719757080078,223.88005256652832,223.24299812316895,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.32.12.235,50001,tcp,221.05097770690918,220.2918529510498,221.16899490356445,220.3061580657959,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
82.136.98.249,50001,tcp,241.95504188537598,245.69201469421387,237.81871795654297,241.6400909423828,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,732448d2abeafec2f07c2e6900d3542952c639c3ced4785447db634953293059,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
134.199.136.239,50001,tcp,192.36302375793457,192.74091720581055,191.97726249694824,193.85194778442383,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
88.119.165.222,50001,tcp,271.7719078063965,255.7199001312256,265.58995246887207,259.6909999847412,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
159.69.244.130,50002,ssl,243.9279556274414,234.6169948577881,232.2230339050293,227.54478454589844,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.172.232.121,50001,tcp,155.40099143981934,158.433198928833,155.7629108428955,156.50606155395508,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
86.206.48.92,50002,ssl,223.68693351745605,261.1238956451416,785.646915435791,1280.2062034606934,True,True,True,ok,ok,ok,ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
34.87.227.41,50001,tcp,312.4721050262451,332.81993865966797,334.644079208374,310.78028678894043,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
49.12.38.161,50002,ssl,231.1851978302002,229.37893867492676,249.9408721923828,235.3188991546631,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
194.233.69.180,50001,tcp,344.71988677978516,344.45786476135254,355.9749126434326,347.0470905303955,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.96.220.189,50001,tcp,326.83801651000977,322.4480152130127,321.11382484436035,318.84098052978516,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.244.75.164,50001,tcp,323.0171203613281,314.53585624694824,314.7470951080322,316.39623641967773,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.153.173.144,50001,tcp,135.2367401123047,132.94291496276855,133.36801528930664,139.81199264526367,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
3.98.183.7,50001,tcp,154.24489974975586,151.48377418518066,155.5330753326416,170.5338954925537,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
134.199.142.123,50001,tcp,191.09320640563965,192.85106658935547,192.20399856567383,193.26114654541016,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.121.73.82,50001,tcp,152.40812301635742,155.91001510620117,153.74422073364258,155.4696559906006,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
135.181.31.178,50002,ssl,258.64505767822266,250.45108795166016,241.85514450073242,282.4258804321289,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
93.57.81.163,50002,ssl,229.36296463012695,227.15091705322266,229.5370101928711,290.6298637390137,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
49.12.35.19,50001,tcp,233.21890830993652,234.51590538024902,228.24501991271973,228.63173484802246,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
151.241.227.111,50001,tcp,234.39311981201172,234.03120040893555,232.69414901733398,233.51192474365234,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.189.13.187,50001,tcp,319.86498832702637,312.13903427124023,317.8670406341553,312.10875511169434,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.83.18.93,50002,ssl,216.83311462402344,210.18195152282715,215.72613716125488,212.7840518951416,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
148.251.87.112,50002,ssl,231.0023307800293,233.60514640808105,,231.6751480102539,True,True,True,ok,ok,[SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706),ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
82.136.98.249,50001,tcp,238.16823959350586,240.34404754638672,237.66493797302246,239.29595947265625,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,732448d2abeafec2f07c2e6900d3542952c639c3ced4785447db634953293059,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
188.214.30.78,50001,tcp,250.02026557922363,255.06305694580078,250.99682807922363,252.28500366210938,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
35.244.75.18,50001,tcp,314.24999237060547,311.9690418243408,366.55330657958984,319.9601173400879,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
